id;src_id;dst_id;cost_distance;cost;timeres;capres;SRC_CLUST;DST_CLUST;SRC_CLOSE;DST_CLOSE;SRC_LB;SRC_UB;DST_LB;DST_UB;selected
4;201;1;0.81;76.50;765;9;0.10;0.09;0.00;0.63;0.00;2130.00;1973.00;2130.00;1
39;201;2;0.50;48.30;483;7;0.10;0.25;0.00;0.69;0.00;1667.00;1552.00;1667.00;0
146;201;3;0.44;42.00;420;20;0.10;0.12;0.00;0.32;0.00;1050.00;912.00;1050.00;1
330;201;4;0.44;42.20;422;14;0.10;0.17;0.00;0.14;0.00;199.00;138.00;199.00;1
379;201;5;0.48;46.00;460;26;0.10;0.25;0.00;0.71;0.00;1493.00;1381.00;1493.00;0
535;201;6;1.00;94.70;947;27;0.10;0.20;0.00;0.17;0.00;539.00;378.00;539.00;0
593;201;7;0.62;59.00;590;18;0.10;0.50;0.00;0.64;0.00;1463.00;1329.00;1463.00;0
777;201;8;0.43;41.70;417;22;0.10;0.18;0.00;0.15;0.00;222.00;112.00;222.00;1
867;201;9;0.61;58.20;582;13;0.10;0.11;0.00;0.36;0.00;1176.00;1133.00;1176.00;1
883;201;10;0.91;86.20;862;8;0.10;0.08;0.00;0.58;0.00;1861.00;1719.00;1861.00;0
1005;201;11;0.80;75.50;755;5;0.10;0.50;0.00;0.24;0.00;2450.00;0.00;2450.00;1
1045;201;12;0.52;50.00;500;13;0.10;0.28;0.00;0.69;0.00;1673.00;1472.00;1673.00;0
1144;201;13;0.77;73.50;735;9;0.10;0.08;0.00;0.36;0.00;1167.00;1009.00;1167.00;1
1249;201;14;0.62;58.80;588;11;0.10;0.12;0.00;0.29;0.00;1018.00;952.00;1018.00;1
1376;201;15;0.97;91.90;919;40;0.10;0.35;0.00;0.27;0.00;735.00;631.00;735.00;0
1449;201;16;0.43;41.10;411;25;0.10;0.72;0.00;0.67;0.00;1429.00;1254.00;1429.00;0
1541;201;17;0.50;48.30;483;10;0.10;0.14;0.00;0.61;0.00;1274.00;1133.00;1274.00;1
1611;201;18;0.09;9.20;92;22;0.10;0.83;0.00;0.68;0.00;2516.00;0.00;2516.00;1
1756;201;19;0.53;50.90;509;18;0.10;0.05;0.00;0.31;0.00;670.00;528.00;670.00;1
1785;201;20;0.67;64.20;642;17;0.10;0.19;0.00;0.62;0.00;1714.00;1615.00;1714.00;0
1932;201;21;0.83;79.20;792;8;0.10;0.15;0.00;0.17;0.00;555.00;469.00;555.00;1
1972;201;22;0.36;34.40;344;15;0.10;0.26;0.00;0.79;0.00;1613.00;1484.00;1613.00;0
2173;201;23;0.10;10.60;106;19;0.10;0.36;0.00;0.16;0.00;128.00;10.00;128.00;1
2195;201;24;0.73;69.60;696;27;0.10;0.09;0.00;0.65;0.00;1703.00;1622.00;1703.00;1
2395;201;25;0.35;34.20;342;5;0.10;0.39;0.00;0.14;0.00;2491.00;0.00;2491.00;1
2566;201;26;0.65;62.20;622;8;0.10;0.06;0.00;0.13;0.00;411.00;168.00;411.00;1
2633;201;27;0.92;87.00;870;13;0.10;0.70;0.00;0.51;0.00;2438.00;0.00;2438.00;0
2670;201;28;0.68;64.80;648;20;0.10;0.26;0.00;0.60;0.00;1637.00;1490.00;1637.00;0
2766;201;29;0.79;75.00;750;20;0.10;0.09;0.00;0.34;0.00;1159.00;1030.00;1159.00;1
2833;201;30;0.65;62.00;620;14;0.10;0.46;0.00;0.51;0.00;2463.00;0.00;2463.00;1
2988;201;31;0.79;75.30;753;13;0.10;0.22;0.00;0.23;0.00;512.00;412.00;512.00;1
3124;201;32;0.78;74.20;742;21;0.10;0.17;0.00;0.27;0.00;744.00;575.00;744.00;1
3298;201;33;0.52;49.60;496;12;0.10;0.27;0.00;0.18;0.00;362.00;238.00;362.00;1
3495;201;34;0.29;28.60;286;30;0.10;0.37;0.00;0.15;0.00;182.00;47.00;182.00;1
3646;201;35;0.78;74.40;744;11;0.10;0.10;0.00;0.18;0.00;479.00;401.00;479.00;1
3822;201;36;0.47;44.60;446;13;0.10;0.34;0.00;0.18;0.00;328.00;203.00;328.00;1
3893;201;37;0.74;69.90;699;13;0.10;0.34;0.00;0.45;0.00;1282.00;1229.00;1282.00;1
4020;201;38;0.51;48.90;489;12;0.10;0.43;0.00;0.33;0.00;2477.00;0.00;2477.00;1
4033;201;39;0.36;34.50;345;22;0.10;0.09;0.00;0.86;0.00;2046.00;1885.00;2046.00;1
4168;201;40;0.93;88.30;883;24;0.10;0.31;0.00;0.24;0.00;667.00;571.00;667.00;0
4365;201;41;0.17;17.00;170;8;0.10;0.33;0.00;0.16;0.00;104.00;33.00;104.00;1
4401;201;42;0.56;53.10;531;20;0.10;0.20;0.00;0.68;0.00;1598.00;1517.00;1598.00;0
4539;201;43;0.60;57.30;573;36;0.10;0.20;0.00;0.32;0.00;683.00;589.00;683.00;0
4657;201;44;0.78;73.80;738;12;0.10;0.46;0.00;0.28;0.00;755.00;720.00;755.00;1
4728;201;45;0.36;35.10;351;15;0.10;0.90;0.00;0.66;0.00;2490.00;0.00;2490.00;1
4735;201;46;0.76;72.60;726;21;0.10;0.08;0.00;0.66;0.00;2088.00;1975.00;2088.00;1
4910;201;47;0.34;32.80;328;6;0.10;0.32;0.00;0.21;0.00;298.00;240.00;298.00;1
5072;201;48;0.73;69.00;690;10;0.10;0.18;0.00;0.21;0.00;477.00;339.00;477.00;1
5147;201;49;0.52;49.70;497;15;0.10;0.26;0.00;0.52;0.00;1302.00;1226.00;1302.00;1
5269;201;50;0.72;68.20;682;15;0.10;0.49;0.00;0.26;0.00;2457.00;0.00;2457.00;1
5335;201;51;0.75;71.60;716;20;0.10;0.30;0.00;0.44;0.00;2454.00;0.00;2454.00;1
5348;201;52;0.39;37.10;371;7;0.10;0.10;0.00;0.83;0.00;1991.00;1910.00;1991.00;1
5360;201;53;0.17;17.20;172;23;0.10;0.09;0.00;0.96;0.00;2059.00;1914.00;2059.00;1
5379;201;54;0.64;61.00;610;15;0.10;0.09;0.00;0.64;0.00;1793.00;1691.00;1793.00;0
5421;201;55;0.23;22.80;228;16;0.10;0.19;0.00;0.81;0.00;1541.00;1428.00;1541.00;0
5550;201;56;0.35;34.00;340;22;0.10;0.09;0.00;0.37;0.00;2491.00;0.00;2491.00;1
