id;src_id;dst_id;cost_distance;cost;timeres;capres;SRC_CLUST;DST_CLUST;SRC_CLOSE;DST_CLOSE;SRC_LB;SRC_UB;DST_LB;DST_UB;selected
22;201;1;0.47;47.40;474;20;0.16;0.15;0.00;0.81;0.00;2968.00;2808.00;2968.00;1
175;201;2;0.74;71.50;715;20;0.16;0.26;0.00;0.19;0.00;828.00;668.00;828.00;1
307;201;3;0.41;41.70;417;10;0.16;0.20;0.00;0.30;0.00;1181.00;1021.00;1181.00;1
331;201;4;0.24;27.20;272;10;0.16;0.16;0.00;0.85;0.00;2977.00;2817.00;2977.00;0
408;201;5;0.83;78.60;786;30;0.16;0.29;0.00;0.48;0.00;2082.00;1922.00;2082.00;0
586;201;6;0.58;57.20;572;30;0.16;0.16;0.00;0.11;0.00;433.00;273.00;433.00;1
623;201;7;0.18;21.40;214;10;0.16;0.32;0.00;0.80;0.00;2757.00;2597.00;2757.00;1
762;201;8;0.54;53.00;530;20;0.16;0.32;0.00;0.27;0.00;1066.00;906.00;1066.00;1
846;201;9;0.32;33.60;336;20;0.16;0.28;0.00;0.55;0.00;1977.00;1817.00;1977.00;0
1032;201;10;0.66;63.60;636;20;0.16;0.11;0.00;0.08;0.00;333.00;173.00;333.00;1
1051;201;11;0.21;24.60;246;10;0.16;0.26;0.00;0.88;0.00;3070.00;2910.00;3070.00;0
1172;201;12;0.58;57.30;573;20;0.16;0.16;0.00;0.37;0.00;1369.00;1209.00;1369.00;1
1299;201;13;0.61;59.50;595;20;0.16;0.21;0.00;0.34;0.00;1277.00;1117.00;1277.00;0
1308;201;14;0.43;44.00;440;10;0.16;0.19;0.00;0.89;0.00;3242.00;3082.00;3242.00;0
1445;201;15;0.29;31.00;310;10;0.16;0.18;0.00;0.29;0.00;1077.00;917.00;1077.00;1
1555;201;16;0.28;30.40;304;10;0.16;0.11;0.00;0.46;0.00;1563.00;1403.00;1563.00;1
1598;201;17;0.26;28.60;286;10;0.16;0.36;0.00;0.76;0.00;2660.00;2500.00;2660.00;0
1740;201;18;0.70;67.10;671;20;0.16;0.25;0.00;0.26;0.00;995.00;835.00;995.00;1
1818;201;19;0.35;36.80;368;20;0.16;0.09;0.00;0.58;0.00;2074.00;1914.00;2074.00;0
1911;201;20;0.95;89.80;898;40;0.16;0.52;0.00;0.39;0.00;1797.00;1637.00;1797.00;0
1937;201;21;0.28;30.60;306;20;0.16;0.23;0.00;0.82;0.00;2955.00;2795.00;2955.00;0
2053;201;22;0.42;43.00;430;30;0.16;0.21;0.00;0.39;0.00;1461.00;1301.00;1461.00;1
2066;201;23;0.23;26.40;264;30;0.16;0.14;0.00;0.90;0.00;3162.00;3002.00;3162.00;0
2143;201;24;0.08;12.50;125;10;0.16;0.27;0.00;0.62;0.00;2080.00;1920.00;2080.00;1
2254;201;25;0.83;79.00;790;10;0.16;0.26;0.00;0.35;0.00;1505.00;1345.00;1505.00;1
2402;201;26;0.65;62.80;628;10;0.16;0.28;0.00;0.23;0.00;899.00;739.00;899.00;1
2502;201;27;0.80;76.80;768;20;0.16;0.33;0.00;0.41;0.00;1676.00;1516.00;1676.00;0
2703;201;28;0.02;7.80;78;40;0.16;0.75;0.00;0.04;0.00;167.00;7.00;167.00;1
2862;201;29;0.69;66.70;667;20;0.16;0.20;0.00;0.18;0.00;731.00;571.00;731.00;1
2990;201;30;0.24;27.20;272;30;0.16;0.08;0.00;0.39;0.00;1277.00;1117.00;1277.00;1
3062;201;31;0.76;72.80;728;10;0.16;0.26;0.00;0.49;0.00;2148.00;1988.00;2148.00;0
3172;201;32;0.50;50.20;502;20;0.16;0.20;0.00;0.44;0.00;1566.00;1406.00;1566.00;1
3305;201;33;0.67;64.50;645;40;0.16;0.24;0.00;0.31;0.00;1182.00;1022.00;1182.00;0
3313;201;34;0.49;48.70;487;10;0.16;0.15;0.00;0.88;0.00;3261.00;3101.00;3261.00;0
3463;201;35;0.26;28.40;284;10;0.16;0.21;0.00;0.25;0.00;883.00;723.00;883.00;1
3471;201;36;0.18;22.00;220;20;0.16;0.17;0.00;0.96;0.00;3280.00;3120.00;3280.00;0
3542;201;37;0.71;68.60;686;10;0.16;0.25;0.00;0.54;0.00;2176.00;2016.00;2176.00;0
3713;201;38;0.41;42.20;422;10;0.16;0.21;0.00;0.16;0.00;586.00;426.00;586.00;1
3896;201;39;0.34;35.70;357;20;0.16;0.21;0.00;0.11;0.00;393.00;233.00;393.00;1
4085;201;40;0.32;33.70;337;20;0.16;0.21;0.00;0.08;0.00;294.00;134.00;294.00;1
4256;201;41;0.27;29.60;296;10;0.16;0.21;0.00;0.16;0.00;584.00;424.00;584.00;1
4449;201;42;0.56;55.40;554;10;0.16;0.43;0.00;0.05;0.00;227.00;67.00;227.00;1
4546;201;43;0.47;47.50;475;30;0.16;0.34;0.00;0.45;0.00;1742.00;1582.00;1742.00;1
4577;201;44;0.54;53.50;535;20;0.16;0.36;0.00;0.73;0.00;2848.00;2688.00;2848.00;0
4721;201;45;0.71;68.70;687;10;0.16;0.22;0.00;0.25;0.00;991.00;831.00;991.00;1
4868;201;46;0.26;28.60;286;20;0.16;0.06;0.00;0.29;0.00;962.00;802.00;962.00;1
4981;201;47;0.49;49.30;493;20;0.16;0.05;0.00;0.38;0.00;1494.00;1334.00;1494.00;1
5105;201;48;0.79;75.60;756;20;0.16;0.16;0.00;0.30;0.00;1316.00;1156.00;1316.00;1
5170;201;49;0.10;14.70;147;20;0.16;0.18;0.00;0.68;0.00;2280.00;2120.00;2280.00;1
5273;201;50;0.54;53.20;532;20;0.16;0.29;0.00;0.46;0.00;1664.00;1504.00;1664.00;0
5293;201;51;0.26;29.00;290;10;0.16;0.26;0.00;0.86;0.00;3049.00;2889.00;3049.00;1
5303;201;52;0.03;8.50;85;20;0.16;0.18;0.00;0.96;0.00;3230.00;3070.00;3230.00;1
5397;201;53;0.86;81.80;818;20;0.16;0.34;0.00;0.41;0.00;1771.00;1611.00;1771.00;0
5450;201;54;0.40;40.80;408;10;0.16;0.19;0.00;0.67;0.00;2484.00;2324.00;2484.00;1
5498;201;55;0.63;61.50;615;10;0.16;0.37;0.00;0.65;0.00;2564.00;2404.00;2564.00;0
5586;201;56;1.00;94.00;940;30;0.16;0.34;0.00;0.41;0.00;1878.00;1718.00;1878.00;0
5723;201;57;0.68;66.10;661;20;0.16;0.32;0.00;0.29;0.00;1093.00;933.00;1093.00;0
5744;201;58;0.10;14.30;143;30;0.16;0.21;0.00;0.90;0.00;3037.00;2877.00;3037.00;1
5917;201;59;0.70;67.10;671;20;0.16;0.19;0.00;0.13;0.00;517.00;357.00;517.00;1
6050;201;60;0.27;29.60;296;20;0.16;0.00;0.00;0.36;0.00;1183.00;1023.00;1183.00;1
6154;201;61;0.16;19.70;197;40;0.16;0.09;0.00;0.50;0.00;1663.00;1503.00;1663.00;1
6245;201;62;0.29;31.60;316;20;0.16;0.22;0.00;0.53;0.00;1872.00;1712.00;1872.00;1
6428;201;63;0.06;10.70;107;30;0.16;0.21;0.00;0.12;0.00;383.00;223.00;383.00;1
6619;201;64;0.59;57.50;575;20;0.16;0.12;0.00;0.05;0.00;238.00;78.00;238.00;1
6776;201;65;0.34;36.00;360;30;0.16;0.18;0.00;0.21;0.00;784.00;624.00;784.00;1
6791;201;66;0.05;10.00;100;10;0.16;0.14;0.00;0.93;0.00;3134.00;2974.00;3134.00;1
6989;201;67;0.40;41.00;410;20;0.16;0.77;0.00;0.06;0.00;201.00;41.00;201.00;1
6992;201;68;0.23;26.00;260;20;0.16;0.14;0.00;0.98;0.00;3482.00;3322.00;3482.00;0
7078;201;69;0.57;56.30;563;20;0.16;0.33;0.00;0.48;0.00;1941.00;1781.00;1941.00;1
7237;201;70;0.18;22.00;220;20;0.16;0.09;0.00;0.23;0.00;768.00;608.00;768.00;1
7323;201;71;0.84;79.50;795;10;0.16;0.50;0.00;0.44;0.00;1899.00;1739.00;1899.00;0
7420;201;72;0.17;20.50;205;20;0.16;0.22;0.00;0.53;0.00;1759.00;1599.00;1759.00;1
7535;201;73;0.51;51.00;510;20;0.16;0.11;0.00;0.42;0.00;1473.00;1313.00;1473.00;1
7607;201;74;0.73;70.40;704;20;0.16;0.26;0.00;0.54;0.00;2159.00;1999.00;2159.00;1
7650;201;75;0.54;53.80;538;30;0.16;0.36;0.00;0.66;0.00;2656.00;2496.00;2656.00;0
7795;201;76;0.63;61.10;611;10;0.16;0.31;0.00;0.24;0.00;968.00;808.00;968.00;1
7934;201;77;0.71;68.00;680;20;0.16;0.29;0.00;0.28;0.00;1085.00;925.00;1085.00;1
8068;201;78;0.47;47.10;471;30;0.16;0.25;0.00;0.30;0.00;1162.00;1002.00;1162.00;1
8099;201;79;0.40;41.00;410;20;0.16;0.38;0.00;0.76;0.00;2870.00;2710.00;2870.00;1
8158;201;80;0.77;73.50;735;20;0.16;0.24;0.00;0.56;0.00;2371.00;2211.00;2371.00;0
8218;201;81;0.78;74.20;742;30;0.16;0.26;0.00;0.58;0.00;2351.00;2191.00;2351.00;0
8267;201;82;0.18;21.40;214;10;0.16;0.33;0.00;0.74;0.00;2562.00;2402.00;2562.00;0
8279;201;83;0.49;48.90;489;30;0.16;0.21;0.00;0.84;0.00;3147.00;2987.00;3147.00;0
8385;201;84;0.80;76.20;762;10;0.16;0.29;0.00;0.39;0.00;1581.00;1421.00;1581.00;1
8427;201;85;0.57;55.80;558;20;0.16;0.40;0.00;0.69;0.00;2663.00;2503.00;2663.00;1
8594;201;86;0.72;69.50;695;10;0.16;0.19;0.00;0.15;0.00;614.00;454.00;614.00;1
8649;201;87;0.36;37.30;373;30;0.16;0.33;0.00;0.66;0.00;2458.00;2298.00;2458.00;1
8686;201;88;0.49;48.80;488;10;0.16;0.33;0.00;0.73;0.00;2767.00;2607.00;2767.00;0
8782;201;89;0.27;30.00;300;20;0.16;0.17;0.00;0.50;0.00;1789.00;1629.00;1789.00;1
8887;201;90;0.84;79.90;799;20;0.16;0.43;0.00;0.37;0.00;1596.00;1436.00;1596.00;0
8928;201;91;0.68;65.70;657;20;0.16;0.25;0.00;0.65;0.00;2649.00;2489.00;2649.00;0
9000;201;92;0.08;13.00;130;10;0.16;0.06;0.00;0.65;0.00;2183.00;2023.00;2183.00;1
9161;201;93;0.75;72.30;723;30;0.16;0.15;0.00;0.17;0.00;707.00;547.00;707.00;0
9332;201;94;0.22;25.00;250;30;0.16;0.21;0.00;0.18;0.00;581.00;421.00;581.00;1
9345;201;95;0.60;58.60;586;10;0.16;0.16;0.00;0.82;0.00;3146.00;2986.00;3146.00;0
9441;201;96;0.65;62.70;627;10;0.16;0.39;0.00;0.46;0.00;1776.00;1616.00;1776.00;1
9520;201;97;0.68;65.90;659;20;0.16;0.29;0.00;0.48;0.00;2043.00;1883.00;2043.00;1
9670;201;98;0.60;58.50;585;20;0.16;0.34;0.00;0.21;0.00;873.00;713.00;873.00;1
9835;201;99;0.17;21.00;210;20;0.16;0.14;0.00;0.21;0.00;676.00;516.00;676.00;1
9902;201;100;0.71;68.60;686;10;0.16;0.25;0.00;0.57;0.00;2254.00;2094.00;2254.00;0
9949;201;101;0.73;70.00;700;10;0.16;0.24;0.00;0.62;0.00;2555.00;2395.00;2555.00;0
10106;201;102;0.56;55.50;555;30;0.16;0.29;0.00;0.20;0.00;780.00;620.00;780.00;1
10189;201;103;0.76;72.60;726;30;0.16;0.30;0.00;0.48;0.00;1973.00;1813.00;1973.00;1
10382;201;104;0.59;57.80;578;30;0.16;0.14;0.00;0.05;0.00;217.00;57.00;217.00;1
10388;201;105;0.00;5.80;58;10;0.16;0.19;0.00;0.98;0.00;3323.00;3163.00;3323.00;1
10412;201;106;0.61;59.50;595;10;0.16;0.26;0.00;0.76;0.00;2955.00;2795.00;2955.00;0
10595;201;107;0.17;21.00;210;10;0.16;0.21;0.00;0.11;0.00;380.00;220.00;380.00;1
10718;201;108;0.23;26.40;264;30;0.16;0.00;0.00;0.41;0.00;1373.00;1213.00;1373.00;1
10747;201;109;0.70;67.10;671;20;0.16;0.08;0.00;0.71;0.00;2849.00;2689.00;2849.00;0
10931;201;110;0.54;53.70;537;30;0.16;0.13;0.00;0.08;0.00;337.00;177.00;337.00;1
10947;201;111;0.55;54.40;544;40;0.16;0.09;0.00;0.82;0.00;3070.00;2910.00;3070.00;1
10993;201;112;0.91;85.90;859;20;0.16;0.20;0.00;0.59;0.00;2551.00;2391.00;2551.00;0
11124;201;113;0.76;72.60;726;10;0.16;0.31;0.00;0.30;0.00;1191.00;1031.00;1191.00;1
11127;201;114;0.38;39.30;393;20;0.16;0.14;0.00;0.94;0.00;3458.00;3298.00;3458.00;0
11287;201;115;0.66;63.80;638;10;0.16;0.25;0.00;0.18;0.00;715.00;555.00;715.00;1
11430;201;116;0.22;25.00;250;20;0.16;0.22;0.00;0.28;0.00;981.00;821.00;981.00;1
11485;201;117;0.15;19.20;192;10;0.16;0.33;0.00;0.72;0.00;2470.00;2310.00;2470.00;1
11640;201;118;0.79;75.40;754;10;0.16;0.21;0.00;0.19;0.00;801.00;641.00;801.00;1
11817;201;119;0.37;38.00;380;10;0.16;0.21;0.00;0.13;0.00;492.00;332.00;492.00;1
11857;201;120;0.90;85.40;854;10;0.16;0.23;0.00;0.61;0.00;2643.00;2483.00;2643.00;0
11916;201;121;0.56;55.60;556;10;0.16;0.24;0.00;0.63;0.00;2371.00;2211.00;2371.00;0
12000;201;122;0.10;14.50;145;10;0.16;0.26;0.00;0.58;0.00;1979.00;1819.00;1979.00;1
12065;201;123;0.59;57.80;578;10;0.16;0.24;0.00;0.60;0.00;2278.00;2118.00;2278.00;1
12119;201;124;0.54;53.80;538;30;0.16;0.37;0.00;0.65;0.00;2465.00;2305.00;2465.00;1
12153;201;125;0.79;75.60;756;20;0.16;0.09;0.00;0.67;0.00;2749.00;2589.00;2749.00;1
12287;201;126;0.83;78.70;787;10;0.16;0.30;0.00;0.25;0.00;1120.00;960.00;1120.00;1
12369;201;127;0.82;78.10;781;20;0.16;0.41;0.00;0.46;0.00;1990.00;1830.00;1990.00;0
12499;201;128;0.78;74.30;743;30;0.16;0.19;0.00;0.29;0.00;1215.00;1055.00;1215.00;0
12508;201;129;0.41;41.70;417;20;0.16;0.17;0.00;0.92;0.00;3256.00;3096.00;3256.00;1
12560;201;130;0.91;86.20;862;10;0.16;0.20;0.00;0.57;0.00;2453.00;2293.00;2453.00;0
12685;201;131;0.69;66.70;667;20;0.16;0.27;0.00;0.34;0.00;1288.00;1128.00;1288.00;1
12880;201;132;0.45;45.60;456;10;0.16;0.31;0.00;0.06;0.00;219.00;59.00;219.00;1
12996;201;133;0.27;30.00;300;10;0.16;0.14;0.00;0.44;0.00;1468.00;1308.00;1468.00;1
13117;201;134;0.39;40.00;400;30;0.16;0.16;0.00;0.37;0.00;1368.00;1208.00;1368.00;1
13146;201;135;0.53;52.60;526;20;0.16;0.11;0.00;0.76;0.00;2872.00;2712.00;2872.00;1
13347;201;136;0.02;7.80;78;20;0.16;0.75;0.00;0.04;0.00;167.00;7.00;167.00;1
13532;201;137;0.56;55.00;550;10;0.16;0.15;0.00;0.08;0.00;333.00;173.00;333.00;1
13679;201;138;0.76;73.00;730;10;0.16;0.29;0.00;0.22;0.00;926.00;766.00;926.00;1
13770;201;139;0.67;64.80;648;10;0.16;0.35;0.00;0.48;0.00;1871.00;1711.00;1871.00;0
13924;201;140;0.65;63.40;634;10;0.16;0.28;0.00;0.21;0.00;808.00;648.00;808.00;1
14002;201;141;0.73;70.00;700;20;0.16;0.32;0.00;0.51;0.00;2067.00;1907.00;2067.00;0
14191;201;142;0.14;18.30;183;30;0.16;0.21;0.00;0.09;0.00;281.00;121.00;281.00;1
14332;201;143;0.76;72.90;729;10;0.16;0.29;0.00;0.24;0.00;1023.00;863.00;1023.00;1
14528;201;144;0.49;49.00;490;10;0.16;0.56;0.00;0.05;0.00;209.00;49.00;209.00;1
14647;201;145;0.80;76.20;762;10;0.16;0.16;0.00;0.32;0.00;1407.00;1247.00;1407.00;1
14719;201;146;0.50;49.50;495;10;0.16;0.12;0.00;0.58;0.00;2178.00;2018.00;2178.00;1
14766;201;147;0.38;38.90;389;20;0.16;0.19;0.00;0.70;0.00;2576.00;2416.00;2576.00;0
14932;201;148;0.62;60.70;607;30;0.16;0.19;0.00;0.15;0.00;634.00;474.00;634.00;1
14956;201;149;0.68;65.50;655;20;0.16;0.09;0.00;0.74;0.00;2950.00;2790.00;2950.00;1
15059;201;150;0.49;49.00;490;30;0.16;0.32;0.00;0.42;0.00;1647.00;1487.00;1647.00;1
15150;201;151;0.60;58.60;586;30;0.16;0.34;0.00;0.45;0.00;1843.00;1683.00;1843.00;1
15168;201;152;0.65;63.20;632;20;0.16;0.09;0.00;0.78;0.00;3043.00;2883.00;3043.00;1
15348;201;153;0.66;64.30;643;50;0.16;0.15;0.00;0.10;0.00;424.00;264.00;424.00;1
15380;201;154;0.40;41.40;414;20;0.16;0.34;0.00;0.76;0.00;2851.00;2691.00;2851.00;0
15481;201;155;0.31;32.80;328;30;0.16;0.24;0.00;0.46;0.00;1693.00;1533.00;1693.00;1
15517;201;156;0.42;43.10;431;20;0.16;0.27;0.00;0.74;0.00;2776.00;2616.00;2776.00;0
15528;201;157;0.51;51.00;510;10;0.16;0.14;0.00;0.85;0.00;3168.00;3008.00;3168.00;1
15581;201;158;0.74;70.70;707;20;0.16;0.24;0.00;0.59;0.00;2464.00;2304.00;2464.00;0
15599;201;159;0.57;56.20;562;30;0.16;0.33;0.00;0.80;0.00;3049.00;2889.00;3049.00;0
15659;201;160;0.08;13.00;130;20;0.16;0.18;0.00;0.70;0.00;2372.00;2212.00;2372.00;0
15718;201;161;0.60;58.40;584;20;0.16;0.16;0.00;0.60;0.00;2376.00;2216.00;2376.00;0
15871;201;162;0.22;25.00;250;10;0.16;0.15;0.00;0.26;0.00;861.00;701.00;861.00;1
15920;201;163;0.41;42.10;421;10;0.16;0.33;0.00;0.67;0.00;2553.00;2393.00;2553.00;0
16092;201;164;0.62;60.80;608;10;0.16;0.17;0.00;0.13;0.00;520.00;360.00;520.00;1
