id;src_id;dst_id;cost_distance;cost;timeres;capres;SRC_CLUST;DST_CLUST;SRC_CLOSE;DST_CLOSE;SRC_LB;SRC_UB;DST_LB;DST_UB;selected
20;201;1;0.62;62.00;620;14;0.12;0.06;0.00;0.64;0.00;1812.00;1592.00;1812.00;0
44;201;2;0.53;54.50;545;15;0.12;0.06;0.00;0.69;0.00;1713.00;1576.00;1713.00;0
158;201;3;0.32;36.70;367;10;0.12;0.40;0.00;0.52;0.00;812.00;123.00;812.00;1
359;201;4;0.00;9.20;92;22;0.12;0.15;0.00;0.40;0.00;53.00;21.00;53.00;1
499;201;5;0.62;62.20;622;20;0.12;0.52;0.00;0.42;0.00;418.00;350.00;418.00;1
672;201;6;0.11;18.30;183;10;0.12;0.92;0.00;0.51;0.00;440.00;18.00;440.00;1
871;201;7;0.49;51.10;511;10;0.12;0.18;0.00;0.36;0.00;616.00;51.00;616.00;1
904;201;8;0.57;58.30;583;10;0.12;0.02;0.00;0.66;0.00;1624.00;1366.00;1624.00;0
1094;201;9;0.35;39.00;390;20;0.12;0.76;0.00;0.46;0.00;334.00;145.00;334.00;1
1202;201;10;0.81;78.20;782;10;0.12;0.21;0.00;0.40;0.00;702.00;460.00;702.00;0
1238;201;11;0.64;64.10;641;10;0.12;0.18;0.00;0.55;0.00;1703.00;1164.00;1703.00;0
1410;201;12;0.38;41.60;416;20;0.12;0.88;0.00;0.48;0.00;369.00;213.00;369.00;0
1443;201;13;0.62;62.10;621;18;0.12;0.09;0.00;0.64;0.00;1437.00;1377.00;1437.00;0
1602;201;14;0.17;23.70;237;20;0.12;0.84;0.00;0.50;0.00;369.00;292.00;369.00;1
1778;201;15;0.47;49.00;490;30;0.12;0.75;0.00;0.43;0.00;400.00;49.00;400.00;1
1960;201;16;0.38;42.10;421;10;0.12;0.81;0.00;0.46;0.00;606.00;174.00;606.00;1
2000;201;17;0.37;41.10;411;25;0.12;0.06;0.00;0.67;0.00;1520.00;1163.00;1520.00;1
2139;201;18;0.49;51.00;510;30;0.12;0.60;0.00;0.44;0.00;411.00;368.00;411.00;0
2165;201;19;0.85;82.10;821;2;0.12;0.09;0.00;0.55;0.00;1920.00;1482.00;1920.00;0
2276;201;20;0.60;60.70;607;20;0.12;0.37;0.00;0.45;0.00;769.00;360.00;769.00;1
2358;201;21;0.32;36.80;368;10;0.12;0.20;0.00;0.60;0.00;946.00;417.00;946.00;1
2449;201;22;0.54;55.00;550;20;0.12;0.10;0.00;0.58;0.00;1073.00;582.00;1073.00;1
2555;201;23;0.69;68.50;685;10;0.12;0.25;0.00;0.52;0.00;823.00;375.00;823.00;0
2745;201;24;0.28;32.80;328;6;0.12;0.91;0.00;0.48;0.00;398.00;141.00;398.00;1
2848;201;25;0.84;81.00;810;10;0.12;0.31;0.00;0.38;0.00;584.00;476.00;584.00;1
