id;src_id;dst_id;cost_distance;cost;timeres;capres;SRC_CLUST;DST_CLUST;SRC_CLOSE;DST_CLOSE;SRC_LB;SRC_UB;DST_LB;DST_UB;selected
18;201;1;0.62;62.00;620;14;0.10;0.08;0.00;0.64;0.00;1822.00;1582.00;1822.00;0
41;201;2;0.53;54.50;545;15;0.10;0.08;0.00;0.68;0.00;1764.00;1524.00;1764.00;0
156;201;3;0.32;36.70;367;10;0.10;0.28;0.00;0.40;0.00;587.00;347.00;587.00;1
357;201;4;0.00;9.20;92;22;0.10;0.11;0.00;0.24;0.00;249.00;9.00;249.00;1
495;201;5;0.62;62.20;622;20;0.10;0.11;0.00;0.33;0.00;504.00;264.00;504.00;0
671;201;6;0.11;18.30;183;10;0.10;0.82;0.00;0.31;0.00;341.00;101.00;341.00;1
858;201;7;0.49;51.10;511;10;0.10;0.76;0.00;0.28;0.00;409.00;169.00;409.00;1
887;201;8;0.57;58.30;583;10;0.10;0.04;0.00;0.63;0.00;1615.00;1375.00;1615.00;0
1051;201;9;0.35;39.00;390;20;0.10;0.42;0.00;0.33;0.00;360.00;120.00;360.00;1
1161;201;10;0.81;78.20;782;10;0.10;0.28;0.00;0.34;0.00;701.00;461.00;701.00;1
1194;201;11;0.64;64.10;641;10;0.10;0.05;0.00;0.57;0.00;1554.00;1314.00;1554.00;0
1346;201;12;0.38;41.60;416;20;0.10;0.32;0.00;0.35;0.00;411.00;171.00;411.00;0
1382;201;13;0.62;62.10;621;18;0.10;0.07;0.00;0.54;0.00;1527.00;1287.00;1527.00;0
1543;201;14;0.17;23.70;237;20;0.10;0.56;0.00;0.32;0.00;450.00;210.00;450.00;1
1720;201;15;0.47;49.00;490;30;0.10;1.00;0.00;0.29;0.00;316.00;76.00;316.00;0
1880;201;16;0.38;42.10;421;10;0.10;0.51;0.00;0.33;0.00;510.00;270.00;510.00;1
1918;201;17;0.37;41.10;411;25;0.10;0.04;0.00;0.64;0.00;1461.00;1221.00;1461.00;0
2050;201;18;0.49;51.00;510;30;0.10;0.32;0.00;0.36;0.00;509.00;269.00;509.00;0
2072;201;19;0.85;82.10;821;2;0.10;0.09;0.00;0.55;0.00;1821.00;1581.00;1821.00;0
2171;201;20;0.60;60.70;607;20;0.10;0.10;0.00;0.39;0.00;685.00;445.00;685.00;0
2250;201;21;0.32;36.80;368;10;0.10;0.12;0.00;0.63;0.00;801.00;561.00;801.00;1
2326;201;22;0.54;55.00;550;20;0.10;0.08;0.00;0.58;0.00;948.00;708.00;948.00;1
2423;201;23;0.69;68.50;685;10;0.10;0.26;0.00;0.36;0.00;719.00;479.00;719.00;1
2587;201;24;0.28;32.80;328;6;0.10;0.66;0.00;0.32;0.00;389.00;149.00;389.00;1
2707;201;25;0.84;81.00;810;10;0.10;0.36;0.00;0.32;0.00;650.00;410.00;650.00;0
2830;201;26;0.62;62.40;624;30;0.10;0.31;0.00;0.36;0.00;593.00;353.00;593.00;0
2914;201;27;0.56;57.30;573;36;0.10;0.05;0.00;0.51;0.00;756.00;516.00;756.00;1
3115;201;28;0.06;14.70;147;10;0.10;0.11;0.00;0.23;0.00;254.00;14.00;254.00;1
3219;201;29;0.38;41.60;416;10;0.10;0.28;0.00;0.44;0.00;693.00;453.00;693.00;1
3226;201;30;0.22;27.70;277;35;0.10;0.06;0.00;0.89;0.00;2120.00;1880.00;2120.00;1
3408;201;31;0.73;71.80;718;9;0.10;0.34;0.00;0.27;0.00;407.00;167.00;407.00;1
3517;201;32;0.72;70.80;708;20;0.10;0.41;0.00;0.36;0.00;663.00;423.00;663.00;0
3549;201;33;0.58;59.00;590;18;0.10;0.04;0.00;0.67;0.00;1516.00;1276.00;1516.00;0
3578;201;34;0.48;50.00;500;13;0.10;0.03;0.00;0.69;0.00;1692.00;1452.00;1692.00;0
3715;201;35;0.83;79.90;799;10;0.10;0.16;0.00;0.30;0.00;496.00;256.00;496.00;0
3717;201;36;0.42;44.70;447;33;0.10;0.08;0.00;0.84;0.00;2435.00;2195.00;2435.00;0
3916;201;37;0.31;35.70;357;10;0.10;0.13;0.00;0.22;0.00;303.00;63.00;303.00;1
4037;201;38;0.71;70.00;700;10;0.10;0.55;0.00;0.35;0.00;619.00;379.00;619.00;1
4047;201;39;0.33;37.10;371;7;0.10;0.04;0.00;0.84;0.00;2070.00;1830.00;2070.00;0
