id;src_id;dst_id;cost_distance;cost;timeres;capres;SRC_CLUST;DST_CLUST;SRC_CLOSE;DST_CLOSE;SRC_LB;SRC_UB;DST_LB;DST_UB;selected
64;201;1;0.47;47.40;474;20;0.00;0.21;0.00;0.91;0.00;3328.00;2448.00;3328.00;0
265;201;2;0.74;71.50;715;20;0.00;0.97;0.00;0.53;0.00;1188.00;308.00;1188.00;0
466;201;3;0.41;41.70;417;10;0.00;0.84;0.00;0.62;0.00;1541.00;661.00;1541.00;1
534;201;4;0.24;27.20;272;10;0.00;0.23;0.00;0.95;0.00;3337.00;2457.00;3337.00;0
654;201;5;0.83;78.60;786;30;0.00;0.70;0.00;0.72;0.00;2442.00;1562.00;2442.00;0
855;201;6;0.58;57.20;572;30;0.00;0.99;0.00;0.49;0.00;937.00;57.00;937.00;1
936;201;7;0.18;21.40;214;10;0.00;0.30;0.00;0.98;0.00;3117.00;2237.00;3117.00;1
1137;201;8;0.54;53.00;530;20;0.00;0.89;0.00;0.61;0.00;1426.00;546.00;1426.00;1
1266;201;9;0.32;33.60;336;20;0.00;0.78;0.00;0.83;0.00;2337.00;1457.00;2337.00;1
1467;201;10;0.66;63.60;636;20;0.00;0.99;0.00;0.50;0.00;943.00;63.00;943.00;1
1529;201;11;0.21;24.60;246;10;0.00;0.17;0.00;0.96;0.00;3430.00;2550.00;3430.00;1
1695;201;12;0.58;57.30;573;20;0.00;0.93;0.00;0.66;0.00;1729.00;849.00;1729.00;1
1882;201;13;0.61;59.50;595;20;0.00;0.83;0.00;0.64;0.00;1637.00;757.00;1637.00;1
1942;201;14;0.43;44.00;440;10;0.00;0.14;0.00;0.91;0.00;3464.00;2584.00;3464.00;0
2143;201;15;0.29;31.00;310;10;0.00;0.89;0.00;0.63;0.00;1437.00;557.00;1437.00;1
2296;201;16;0.28;30.40;304;10;0.00;0.94;0.00;0.76;0.00;1923.00;1043.00;1923.00;1
2383;201;17;0.26;28.60;286;10;0.00;0.31;0.00;0.96;0.00;3020.00;2140.00;3020.00;1
2584;201;18;0.70;67.10;671;20;0.00;0.93;0.00;0.58;0.00;1355.00;475.00;1355.00;1
2706;201;19;0.35;36.80;368;20;0.00;0.69;0.00;0.84;0.00;2434.00;1554.00;2434.00;1
2842;201;20;0.95;89.80;898;40;0.00;0.87;0.00;0.66;0.00;2157.00;1277.00;2157.00;0
2910;201;21;0.28;30.60;306;20;0.00;0.23;0.00;0.93;0.00;3315.00;2435.00;3315.00;1
3069;201;22;0.42;43.00;430;30;0.00;0.95;0.00;0.69;0.00;1821.00;941.00;1821.00;0
3128;201;23;0.23;26.40;264;30;0.00;0.12;0.00;0.95;0.00;3482.00;2602.00;3482.00;0
3251;201;24;0.08;12.50;125;10;0.00;0.69;0.00;0.89;0.00;2440.00;1560.00;2440.00;1
3406;201;25;0.83;79.00;790;10;0.00;0.95;0.00;0.63;0.00;1865.00;985.00;1865.00;1
3607;201;26;0.65;62.80;628;10;0.00;0.96;0.00;0.55;0.00;1259.00;379.00;1259.00;1
3752;201;27;0.80;76.80;768;20;0.00;0.92;0.00;0.70;0.00;2036.00;1156.00;2036.00;1
3953;201;28;0.02;7.80;78;40;0.00;0.96;0.00;0.52;0.00;887.00;7.00;887.00;1
4154;201;29;0.69;66.70;667;20;0.00;0.99;0.00;0.51;0.00;1091.00;211.00;1091.00;0
4355;201;30;0.24;27.20;272;30;0.00;0.80;0.00;0.69;0.00;1637.00;757.00;1637.00;1
4471;201;31;0.76;72.80;728;10;0.00;0.67;0.00;0.72;0.00;2508.00;1628.00;2508.00;1
4624;201;32;0.50;50.20;502;20;0.00;0.94;0.00;0.72;0.00;1926.00;1046.00;1926.00;1
