id;src_id;dst_id;cost_distance;cost;timeres;capres;SRC_CLUST;DST_CLUST;SRC_CLOSE;DST_CLOSE;SRC_LB;SRC_UB;DST_LB;DST_UB;selected
13;201;1;0.62;62.00;620;14;0.17;0.03;0.00;0.66;0.00;1762.00;1642.00;1762.00;0
29;201;2;0.53;54.50;545;15;0.17;0.04;0.00;0.70;0.00;1704.00;1584.00;1704.00;0
165;201;3;0.32;36.70;367;10;0.17;0.22;0.00;0.38;0.00;527.00;407.00;527.00;1
366;201;4;0.00;9.20;92;22;0.17;0.72;0.00;0.28;0.00;129.00;9.00;129.00;1
456;201;5;0.62;62.20;622;20;0.17;0.28;0.00;0.38;0.00;2463.00;0.00;2463.00;0
636;201;6;0.11;18.30;183;10;0.17;0.59;0.00;0.32;0.00;281.00;161.00;281.00;1
805;201;7;0.49;51.10;511;10;0.17;0.55;0.00;0.32;0.00;349.00;229.00;349.00;1
827;201;8;0.57;58.30;583;10;0.17;0.03;0.00;0.65;0.00;1555.00;1435.00;1555.00;1
873;201;9;0.35;39.00;390;20;0.17;0.58;0.00;0.75;0.00;2486.00;0.00;2486.00;0
1060;201;10;0.81;78.20;782;10;0.17;0.19;0.00;0.21;0.00;2447.00;0.00;2447.00;1
1083;201;11;0.64;64.10;641;10;0.17;0.12;0.00;0.62;0.00;1494.00;1374.00;1494.00;0
1128;201;12;0.38;41.60;416;20;0.17;0.58;0.00;0.74;0.00;2484.00;0.00;2484.00;0
1153;201;13;0.62;62.10;621;18;0.17;0.19;0.00;0.63;0.00;1467.00;1347.00;1467.00;0
1315;201;14;0.17;23.70;237;20;0.17;0.47;0.00;0.36;0.00;390.00;270.00;390.00;1
1496;201;15;0.47;49.00;490;30;0.17;0.59;0.00;0.31;0.00;256.00;136.00;256.00;0
1695;201;16;0.38;42.10;421;10;0.17;0.91;0.00;0.29;0.00;2483.00;0.00;2483.00;1
1789;201;17;0.37;41.10;411;25;0.17;0.58;0.00;0.45;0.00;2484.00;0.00;2484.00;1
1832;201;18;0.49;51.00;510;30;0.17;0.59;0.00;0.69;0.00;2474.00;0.00;2474.00;0
2019;201;19;0.85;82.10;821;2;0.17;0.14;0.00;0.20;0.00;2443.00;0.00;2443.00;1
2135;201;20;0.60;60.70;607;20;0.17;0.06;0.00;0.37;0.00;625.00;505.00;625.00;0
