id;src_id;dst_id;cost_distance;cost;timeres;capres;SRC_CLUST;DST_CLUST;SRC_CLOSE;DST_CLOSE;SRC_LB;SRC_UB;DST_LB;DST_UB;selected
194;201;1;0.47;47.40;474;20;0.08;0.93;0.00;0.60;0.00;3461.00;0.00;3461.00;1
378;201;2;0.74;71.50;715;20;0.08;0.60;0.00;0.44;0.00;828.00;668.00;828.00;1
478;201;3;0.41;41.70;417;10;0.08;0.47;0.00;0.81;0.00;3467.00;0.00;3467.00;1
679;201;4;0.24;27.20;272;10;0.08;0.85;0.00;0.63;0.00;3481.00;0.00;3481.00;1
831;201;5;0.83;78.60;786;30;0.08;0.68;0.00;0.62;0.00;3430.00;0.00;3430.00;0
932;201;6;0.58;57.20;572;30;0.08;0.54;0.00;0.78;0.00;3451.00;0.00;3451.00;0
981;201;7;0.18;21.40;214;10;0.08;0.32;0.00;0.88;0.00;2757.00;2597.00;2757.00;1
1146;201;8;0.54;53.00;530;20;0.08;0.93;0.00;0.57;0.00;1066.00;906.00;1066.00;1
1250;201;9;0.32;33.60;336;20;0.08;0.46;0.00;0.86;0.00;3475.00;0.00;3475.00;0
1448;201;10;0.66;63.60;636;20;0.08;0.88;0.00;0.57;0.00;3445.00;0.00;3445.00;1
1625;201;11;0.21;24.60;246;10;0.08;0.77;0.00;0.80;0.00;3484.00;0.00;3484.00;1
1749;201;12;0.58;57.30;573;20;0.08;0.74;0.00;0.60;0.00;1369.00;1209.00;1369.00;1
1877;201;13;0.61;59.50;595;20;0.08;0.74;0.00;0.60;0.00;1277.00;1117.00;1277.00;0
2047;201;14;0.43;44.00;440;10;0.08;0.78;0.00;0.75;0.00;3464.00;0.00;3464.00;1
2212;201;15;0.29;31.00;310;10;0.08;1.00;0.00;0.61;0.00;1077.00;917.00;1077.00;1
2332;201;16;0.28;30.40;304;10;0.08;0.72;0.00;0.66;0.00;1563.00;1403.00;1563.00;1
2505;201;17;0.26;28.60;286;10;0.08;0.76;0.00;0.80;0.00;3480.00;0.00;3480.00;1
2683;201;18;0.70;67.10;671;20;0.08;0.60;0.00;0.46;0.00;995.00;835.00;995.00;1
2883;201;19;0.35;36.80;368;20;0.08;0.87;0.00;0.62;0.00;3472.00;0.00;3472.00;1
2993;201;20;0.95;89.80;898;40;0.08;0.75;0.00;0.55;0.00;1797.00;1637.00;1797.00;0
3009;201;21;0.28;30.60;306;20;0.08;0.03;0.00;0.86;0.00;2955.00;2795.00;2955.00;0
3206;201;22;0.42;43.00;430;30;0.08;0.91;0.00;0.60;0.00;3465.00;0.00;3465.00;1
3216;201;23;0.23;26.40;264;30;0.08;0.03;0.00;0.92;0.00;3162.00;3002.00;3162.00;0
3289;201;24;0.08;12.50;125;10;0.08;0.34;0.00;0.83;0.00;2080.00;1920.00;2080.00;0
3486;201;25;0.83;79.00;790;10;0.08;0.79;0.00;0.53;0.00;3429.00;0.00;3429.00;1
3650;201;26;0.65;62.80;628;10;0.08;0.76;0.00;0.70;0.00;3446.00;0.00;3446.00;0
3763;201;27;0.80;76.80;768;20;0.08;0.76;0.00;0.58;0.00;1676.00;1516.00;1676.00;1
3964;201;28;0.02;7.80;78;40;0.08;0.85;0.00;0.65;0.00;3501.00;0.00;3501.00;1
4121;201;29;0.69;66.70;667;20;0.08;0.72;0.00;0.68;0.00;3442.00;0.00;3442.00;1
4226;201;30;0.24;27.20;272;30;0.08;0.51;0.00;0.89;0.00;3481.00;0.00;3481.00;0
4422;201;31;0.76;72.80;728;10;0.08;0.82;0.00;0.52;0.00;3436.00;0.00;3436.00;1
4542;201;32;0.50;50.20;502;20;0.08;0.72;0.00;0.63;0.00;1566.00;1406.00;1566.00;1
4674;201;33;0.67;64.50;645;40;0.08;0.72;0.00;0.58;0.00;1182.00;1022.00;1182.00;0
4871;201;34;0.49;48.70;487;10;0.08;0.91;0.00;0.61;0.00;3460.00;0.00;3460.00;1
5047;201;35;0.26;28.40;284;10;0.08;0.78;0.00;0.78;0.00;3480.00;0.00;3480.00;1
5054;201;36;0.18;22.00;220;20;0.08;0.00;0.00;0.96;0.00;3280.00;3120.00;3280.00;0
5125;201;37;0.71;68.60;686;10;0.08;0.34;0.00;0.72;0.00;2176.00;2016.00;2176.00;0
5315;201;38;0.41;42.20;422;10;0.08;0.59;0.00;0.47;0.00;586.00;426.00;586.00;1
5419;201;39;0.34;35.70;357;20;0.08;0.52;0.00;0.86;0.00;3473.00;0.00;3473.00;1
5620;201;40;0.32;33.70;337;20;0.08;0.85;0.00;0.62;0.00;3475.00;0.00;3475.00;1
5794;201;41;0.27;29.60;296;10;0.08;0.77;0.00;0.77;0.00;3479.00;0.00;3479.00;1
5992;201;42;0.56;55.40;554;10;0.08;0.37;0.00;0.43;0.00;227.00;67.00;227.00;1
6188;201;43;0.47;47.50;475;30;0.08;0.93;0.00;0.59;0.00;3461.00;0.00;3461.00;1
6217;201;44;0.54;53.50;535;20;0.08;0.14;0.00;0.79;0.00;2848.00;2688.00;2848.00;0
6397;201;45;0.71;68.70;687;10;0.08;0.59;0.00;0.45;0.00;991.00;831.00;991.00;1
6598;201;46;0.26;28.60;286;20;0.08;0.85;0.00;0.64;0.00;3480.00;0.00;3480.00;1
6764;201;47;0.49;49.30;493;20;0.08;0.77;0.00;0.73;0.00;3459.00;0.00;3459.00;1
6890;201;48;0.79;75.60;756;20;0.08;0.74;0.00;0.56;0.00;1316.00;1156.00;1316.00;1
7091;201;49;0.10;14.70;147;20;0.08;0.85;0.00;0.65;0.00;3494.00;0.00;3494.00;1
7206;201;50;0.54;53.20;532;20;0.08;0.75;0.00;0.63;0.00;1664.00;1504.00;1664.00;1
7220;201;51;0.26;29.00;290;10;0.08;0.00;0.00;0.88;0.00;3049.00;2889.00;3049.00;0
7228;201;52;0.03;8.50;85;20;0.08;0.03;0.00;0.97;0.00;3230.00;3070.00;3230.00;0
7385;201;53;0.86;81.80;818;20;0.08;0.72;0.00;0.62;0.00;3427.00;0.00;3427.00;0
7446;201;54;0.40;40.80;408;10;0.08;0.35;0.00;0.79;0.00;2484.00;2324.00;2484.00;1
7642;201;55;0.63;61.50;615;10;0.08;0.88;0.00;0.57;0.00;3447.00;0.00;3447.00;1
7745;201;56;1.00;94.00;940;30;0.08;0.69;0.00;0.58;0.00;1878.00;1718.00;1878.00;1
7901;201;57;0.68;66.10;661;20;0.08;0.91;0.00;0.57;0.00;1093.00;933.00;1093.00;1
7915;201;58;0.10;14.30;143;30;0.08;0.03;0.00;0.93;0.00;3037.00;2877.00;3037.00;0
8106;201;59;0.70;67.10;671;20;0.08;0.59;0.00;0.45;0.00;517.00;357.00;517.00;1
8240;201;60;0.27;29.60;296;20;0.08;0.74;0.00;0.64;0.00;1183.00;1023.00;1183.00;1
