id;src_id;dst_id;cost_distance;cost;timeres;capres;SRC_CLUST;DST_CLUST;SRC_CLOSE;DST_CLOSE;SRC_LB;SRC_UB;DST_LB;DST_UB;selected
29;201;1;0.47;47.40;474;20;0.08;0.38;0.00;0.83;0.00;2968.00;2808.00;2968.00;0
198;201;2;0.74;71.50;715;20;0.08;0.57;0.00;0.41;0.00;828.00;668.00;828.00;1
351;201;3;0.41;41.70;417;10;0.08;0.99;0.00;0.55;0.00;1181.00;1021.00;1181.00;1
552;201;4;0.24;27.20;272;10;0.08;0.55;0.00;0.59;0.00;3481.00;0.00;3481.00;1
643;201;5;0.83;78.60;786;30;0.08;0.83;0.00;0.64;0.00;2082.00;1922.00;2082.00;0
746;201;6;0.58;57.20;572;30;0.08;0.50;0.00;0.79;0.00;3451.00;0.00;3451.00;0
794;201;7;0.18;21.40;214;10;0.08;0.54;0.00;0.86;0.00;2757.00;2597.00;2757.00;1
953;201;8;0.54;53.00;530;20;0.08;0.86;0.00;0.54;0.00;1066.00;906.00;1066.00;1
1059;201;9;0.32;33.60;336;20;0.08;0.45;0.00;0.86;0.00;3475.00;0.00;3475.00;0
1255;201;10;0.66;63.60;636;20;0.08;0.63;0.00;0.55;0.00;3445.00;0.00;3445.00;1
1415;201;11;0.21;24.60;246;10;0.08;0.80;0.00;0.77;0.00;3484.00;0.00;3484.00;1
1540;201;12;0.58;57.30;573;20;0.08;0.54;0.00;0.56;0.00;1369.00;1209.00;1369.00;1
1680;201;13;0.61;59.50;595;20;0.08;0.83;0.00;0.55;0.00;1277.00;1117.00;1277.00;1
1689;201;14;0.43;44.00;440;10;0.08;0.02;0.00;0.89;0.00;3242.00;3082.00;3242.00;0
1846;201;15;0.29;31.00;310;10;0.08;0.85;0.00;0.56;0.00;1077.00;917.00;1077.00;1
1965;201;16;0.28;30.40;304;10;0.08;0.53;0.00;0.61;0.00;1563.00;1403.00;1563.00;1
2018;201;17;0.26;28.60;286;10;0.08;0.54;0.00;0.83;0.00;2660.00;2500.00;2660.00;1
2179;201;18;0.70;67.10;671;20;0.08;0.56;0.00;0.43;0.00;995.00;835.00;995.00;1
2275;201;19;0.35;36.80;368;20;0.08;0.95;0.00;0.74;0.00;2074.00;1914.00;2074.00;0
2383;201;20;0.95;89.80;898;40;0.08;0.55;0.00;0.50;0.00;1797.00;1637.00;1797.00;0
2417;201;21;0.28;30.60;306;20;0.08;0.39;0.00;0.85;0.00;2955.00;2795.00;2955.00;0
2539;201;22;0.42;43.00;430;30;0.08;0.54;0.00;0.58;0.00;1461.00;1301.00;1461.00;1
2551;201;23;0.23;26.40;264;30;0.08;0.04;0.00;0.91;0.00;3162.00;3002.00;3162.00;0
2646;201;24;0.08;12.50;125;10;0.08;0.96;0.00;0.78;0.00;2080.00;1920.00;2080.00;0
2840;201;25;0.83;79.00;790;10;0.08;0.66;0.00;0.50;0.00;3429.00;0.00;3429.00;1
2999;201;26;0.65;62.80;628;10;0.08;0.84;0.00;0.69;0.00;3446.00;0.00;3446.00;1
3110;201;27;0.80;76.80;768;20;0.08;0.57;0.00;0.54;0.00;1676.00;1516.00;1676.00;1
3311;201;28;0.02;7.80;78;40;0.08;0.17;0.00;0.42;0.00;167.00;7.00;167.00;1
3486;201;29;0.69;66.70;667;20;0.08;0.56;0.00;0.41;0.00;731.00;571.00;731.00;1
3589;201;30;0.24;27.20;272;30;0.08;0.48;0.00;0.90;0.00;3481.00;0.00;3481.00;0
3675;201;31;0.76;72.80;728;10;0.08;0.82;0.00;0.63;0.00;2148.00;1988.00;2148.00;0
3794;201;32;0.50;50.20;502;20;0.08;0.53;0.00;0.58;0.00;1566.00;1406.00;1566.00;1
3948;201;33;0.67;64.50;645;40;0.08;0.99;0.00;0.54;0.00;1182.00;1022.00;1182.00;0
4144;201;34;0.49;48.70;487;10;0.08;0.62;0.00;0.57;0.00;3460.00;0.00;3460.00;1
4310;201;35;0.26;28.40;284;10;0.08;0.56;0.00;0.45;0.00;883.00;723.00;883.00;1
4318;201;36;0.18;22.00;220;20;0.08;0.00;0.00;0.96;0.00;3280.00;3120.00;3280.00;0
4397;201;37;0.71;68.60;686;10;0.08;0.61;0.00;0.68;0.00;2176.00;2016.00;2176.00;0
4579;201;38;0.41;42.20;422;10;0.08;0.55;0.00;0.43;0.00;586.00;426.00;586.00;1
4682;201;39;0.34;35.70;357;20;0.08;0.48;0.00;0.86;0.00;3473.00;0.00;3473.00;1
4883;201;40;0.32;33.70;337;20;0.08;0.55;0.00;0.59;0.00;3475.00;0.00;3475.00;1
5043;201;41;0.27;29.60;296;10;0.08;0.81;0.00;0.75;0.00;3479.00;0.00;3479.00;1
5238;201;42;0.56;55.40;554;10;0.08;0.38;0.00;0.40;0.00;227.00;67.00;227.00;1
