id;src_id;dst_id;cost_distance;cost;timeres;capres;SRC_CLUST;DST_CLUST;SRC_CLOSE;DST_CLOSE;SRC_LB;SRC_UB;DST_LB;DST_UB;selected
4;201;1;0.81;76.50;765;9;0.06;0.05;0.00;0.63;0.00;2172.00;1932.00;2172.00;1
35;201;2;0.50;48.30;483;7;0.06;0.08;0.00;0.68;0.00;1730.00;1490.00;1730.00;0
136;201;3;0.44;42.00;420;20;0.06;0.03;0.00;0.42;0.00;1101.00;861.00;1101.00;1
331;201;4;0.44;42.20;422;14;0.06;0.31;0.00;0.10;0.00;289.00;49.00;289.00;1
375;201;5;0.48;46.00;460;26;0.06;0.06;0.00;0.67;0.00;1557.00;1317.00;1557.00;0
521;201;6;1.00;94.70;947;27;0.06;0.04;0.00;0.17;0.00;579.00;339.00;579.00;0
587;201;7;0.62;59.00;590;18;0.06;0.67;0.00;0.55;0.00;1516.00;1276.00;1516.00;0
774;201;8;0.43;41.70;417;22;0.06;0.19;0.00;0.10;0.00;287.00;47.00;287.00;1
860;201;9;0.61;58.20;582;13;0.06;0.17;0.00;0.41;0.00;1275.00;1035.00;1275.00;1
878;201;10;0.91;86.20;862;8;0.06;0.07;0.00;0.54;0.00;1910.00;1670.00;1910.00;0
998;201;11;0.80;75.50;755;5;0.06;0.10;0.00;0.19;0.00;2450.00;0.00;2450.00;1
1028;201;12;0.52;50.00;500;13;0.06;0.07;0.00;0.68;0.00;1692.00;1452.00;1692.00;0
1130;201;13;0.77;73.50;735;9;0.06;0.06;0.00;0.37;0.00;1208.00;968.00;1208.00;1
1237;201;14;0.62;58.80;588;11;0.06;0.05;0.00;0.33;0.00;1105.00;865.00;1105.00;1
1357;201;15;0.97;91.90;919;40;0.06;0.16;0.00;0.21;0.00;803.00;563.00;803.00;0
1438;201;16;0.43;41.10;411;25;0.06;0.47;0.00;0.58;0.00;1461.00;1221.00;1461.00;1
1525;201;17;0.50;48.30;483;10;0.06;0.18;0.00;0.54;0.00;1324.00;1084.00;1324.00;1
1597;201;18;0.09;9.20;92;22;0.06;0.59;0.00;0.67;0.00;2516.00;0.00;2516.00;1
1742;201;19;0.53;50.90;509;18;0.06;0.03;0.00;0.27;0.00;719.00;479.00;719.00;1
1767;201;20;0.67;64.20;642;17;0.06;0.05;0.00;0.61;0.00;1785.00;1545.00;1785.00;0
1909;201;21;0.83;79.20;792;8;0.06;0.07;0.00;0.19;0.00;632.00;392.00;632.00;1
1950;201;22;0.36;34.40;344;15;0.06;0.06;0.00;0.71;0.00;1668.00;1428.00;1668.00;0
2142;201;23;0.10;10.60;106;19;0.06;0.31;0.00;0.12;0.00;250.00;10.00;250.00;1
2160;201;24;0.73;69.60;696;27;0.06;0.08;0.00;0.60;0.00;1782.00;1542.00;1782.00;1
2357;201;25;0.35;34.20;342;5;0.06;0.28;0.00;0.10;0.00;2491.00;0.00;2491.00;1
2525;201;26;0.65;62.20;622;8;0.06;0.02;0.00;0.15;0.00;410.00;170.00;410.00;1
2590;201;27;0.92;87.00;870;13;0.06;0.81;0.00;0.46;0.00;2438.00;0.00;2438.00;1
2627;201;28;0.68;64.80;648;20;0.06;0.05;0.00;0.50;0.00;1683.00;1443.00;1683.00;0
2722;201;29;0.79;75.00;750;20;0.06;0.06;0.00;0.37;0.00;1214.00;974.00;1214.00;1
2785;201;30;0.65;62.00;620;14;0.06;0.23;0.00;0.46;0.00;2463.00;0.00;2463.00;1
2945;201;31;0.79;75.30;753;13;0.06;0.11;0.00;0.18;0.00;582.00;342.00;582.00;1
3079;201;32;0.78;74.20;742;21;0.06;0.13;0.00;0.24;0.00;779.00;539.00;779.00;1
3242;201;33;0.52;49.60;496;12;0.06;0.07;0.00;0.19;0.00;420.00;180.00;420.00;1
3438;201;34;0.29;28.60;286;30;0.06;0.35;0.00;0.10;0.00;268.00;28.00;268.00;1
3590;201;35;0.78;74.40;744;11;0.06;0.04;0.00;0.17;0.00;560.00;320.00;560.00;1
3757;201;36;0.47;44.60;446;13;0.06;0.05;0.00;0.19;0.00;386.00;146.00;386.00;1
3844;201;37;0.74;69.90;699;13;0.06;0.19;0.00;0.38;0.00;1375.00;1135.00;1375.00;1
3973;201;38;0.51;48.90;489;12;0.06;0.20;0.00;0.29;0.00;2477.00;0.00;2477.00;1
3979;201;39;0.36;34.50;345;22;0.06;0.05;0.00;0.87;0.00;2086.00;1846.00;2086.00;1
4122;201;40;0.93;88.30;883;24;0.06;0.07;0.00;0.19;0.00;739.00;499.00;739.00;1
4313;201;41;0.17;17.00;170;8;0.06;0.28;0.00;0.12;0.00;257.00;17.00;257.00;1
4343;201;42;0.56;53.10;531;20;0.06;0.05;0.00;0.72;0.00;1677.00;1437.00;1677.00;1
4486;201;43;0.60;57.30;573;36;0.06;0.05;0.00;0.26;0.00;756.00;516.00;756.00;1
4608;201;44;0.78;73.80;738;12;0.06;0.17;0.00;0.21;0.00;857.00;617.00;857.00;1
4679;201;45;0.36;35.10;351;15;0.06;0.96;0.00;0.62;0.00;2490.00;0.00;2490.00;1
4687;201;46;0.76;72.60;726;21;0.06;0.06;0.00;0.66;0.00;2151.00;1911.00;2151.00;0
4863;201;47;0.34;32.80;328;6;0.06;0.11;0.00;0.17;0.00;389.00;149.00;389.00;1
5015;201;48;0.73;69.00;690;10;0.06;0.07;0.00;0.20;0.00;528.00;288.00;528.00;0
5103;201;49;0.52;49.70;497;15;0.06;0.11;0.00;0.41;0.00;1384.00;1144.00;1384.00;1
5226;201;50;0.72;68.20;682;15;0.06;0.28;0.00;0.23;0.00;2457.00;0.00;2457.00;1
5284;201;51;0.75;71.60;716;20;0.06;0.11;0.00;0.37;0.00;2454.00;0.00;2454.00;1
5297;201;52;0.39;37.10;371;7;0.06;0.03;0.00;0.80;0.00;2070.00;1830.00;2070.00;1
5306;201;53;0.17;17.20;172;23;0.06;0.05;0.00;0.96;0.00;2106.00;1866.00;2106.00;0
5323;201;54;0.64;61.00;610;15;0.06;0.03;0.00;0.65;0.00;1862.00;1622.00;1862.00;1
5369;201;55;0.23;22.80;228;16;0.06;0.04;0.00;0.72;0.00;1605.00;1365.00;1605.00;0
5498;201;56;0.35;34.00;340;22;0.06;0.14;0.00;0.25;0.00;2491.00;0.00;2491.00;1
5568;201;57;0.47;45.00;450;20;0.06;0.74;0.00;0.58;0.00;2480.00;0.00;2480.00;0
5651;201;58;0.48;46.30;463;26;0.06;0.23;0.00;0.55;0.00;1435.00;1195.00;1435.00;1
